replicon	Assembly	Accession	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
GCF_002944995.1_NZ_CP014119.1_dnaA0_rlmHplus1Mbp	GCF_002944995.1	NZ_CP014119.1	GCF_002944995.1_NZ_CP014119.1_dnaA0_rlmHplus1Mbp_101	cas6_I_II_III_IV_V_VI_7	101	CasFinder/CAS_Class1-Subtype-III-A	GCF_002944995.1_NZ_CP014119.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Subtype-III-A_5	1	1	1	9	1	cas6_I_II_III_IV_V_VI_15	accessory	245	1.9e-27	92.7	0.99	0.816	42	241	NA	GCF_002944995.1_NZ_CP014119.1_dnaA0_rlmHplus1Mbp_CAS_Class1-Type-III_6,GCF_002944995.1_NZ_CP014119.1_dnaA0_rlmHplus1Mbp_CAS_Cluster_7	Cas	CAS_Class1-Subtype-III-A	Defense
GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp	GCF_002954055.1	NZ_CP014132.1	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_51	acriia21	51	defense-finder-models/ADF/Anti_CRISPR/acriia21	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_acriia21_4	1	1	0.071	1	1	acriia21	mandatory	89	3.5e-26	86.1	0.581	0.843	8	82	NA		Anti_CRISPR	acriia21	Antidefense
GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp	GCF_002954055.1	NZ_CP014132.1	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_65	RM__Type_I_REases_FAM_0.einsi_trimmed	65	defense-finder-models/RM/RM/RM_Type_I	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	931	4e-192	635.5	0.93	0.973	1	906	NA	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp	GCF_002954055.1	NZ_CP014132.1	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_67	RM__Type_I_MTases_FAM_0	67	defense-finder-models/RM/RM/RM_Type_I	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	519	3.2e-181	598	0.992	0.979	7	514	NA	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp	GCF_002954055.1	NZ_CP014132.1	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_68	RM__Type_I_S_04	68	defense-finder-models/RM/RM/RM_Type_I	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	417	1.5e-44	147.3	0.739	0.964	14	415	NA	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp	GCF_002954055.1	NZ_CP014132.1	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_69	AbiR__AbiRa	69	defense-finder-models/DefenseFinder/AbiR/AbiR	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_AbiR_1	1	1	1	3	1	AbiR__AbiRa	mandatory	989	2.5e-53	176	0.853	0.715	279	985	NA		AbiR	AbiR	Defense
GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp	GCF_002954055.1	NZ_CP014132.1	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_70	AbiR__AbiRb	70	defense-finder-models/DefenseFinder/AbiR/AbiR	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_AbiR_1	1	1	1	3	1	AbiR__AbiRb	mandatory	411	3.4e-127	419	0.993	0.971	1	399	NA		AbiR	AbiR	Defense
GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp	GCF_002954055.1	NZ_CP014132.1	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_71	AbiR__AbiRc	71	defense-finder-models/DefenseFinder/AbiR/AbiR	GCF_002954055.1_NZ_CP014132.1_dnaA0_rlmHplus1Mbp_AbiR_1	1	1	1	3	1	AbiR__AbiRc	mandatory	624	8.5e-197	650.2	0.704	0.96	13	611	NA		AbiR	AbiR	Defense
GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp	GCF_003812425.1	NZ_CP033782.1	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_55	RM__Type_I_REases_FAM_0.einsi_trimmed	55	defense-finder-models/RM/RM/RM_Type_I	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_RM_Type_I_4	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	8.2e-256	847.6	0.993	0.978	4	1020	NA	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_PrrC_3	RM	RM_Type_I	Defense
GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp	GCF_003812425.1	NZ_CP033782.1	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_56	RM__Type_I_S_06	56	defense-finder-models/RM/RM/RM_Type_I	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_RM_Type_I_4	1	1	1	3	1	RM__Type_I_S_01	mandatory	434	1.5e-54	181.3	0.739	0.97	2	422	NA	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_PrrC_3	RM	RM_Type_I	Defense
GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp	GCF_003812425.1	NZ_CP033782.1	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_57	RM__Type_I_MTases_FAM_0	57	defense-finder-models/RM/RM/RM_Type_I	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_RM_Type_I_4	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	505	2.4e-181	599.7	0.979	0.984	6	502	NA	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_PrrC_3	RM	RM_Type_I	Defense
GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp	GCF_003812425.1	NZ_CP033782.1	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_58	Gabija__GajA	58	defense-finder-models/DefenseFinder/Gabija/Gabija	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_Gabija_1	1	1	1	2	1	Gabija__GajA	mandatory	688	6.5e-126	417.2	0.989	0.999	1	687	NA		Gabija	Gabija	Defense
GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp	GCF_003812425.1	NZ_CP033782.1	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_59	Gabija__GajB_1	59	defense-finder-models/DefenseFinder/Gabija/Gabija	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_Gabija_1	1	1	1	2	1	Gabija__GajB_1	mandatory	583	8.4e-85	281	0.933	0.966	8	570	NA		Gabija	Gabija	Defense
GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp	GCF_003812425.1	NZ_CP033782.1	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_271	RloC__RloC	271	defense-finder-models/DefenseFinder/RloC/RloC	GCF_003812425.1_NZ_CP033782.1_dnaA0_rlmHplus1Mbp_RloC_2	1	1	1	1	1	RloC__RloC	mandatory	848	8.5e-95	314.6	0.974	0.901	78	841	NA		RloC	RloC	Defense
GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp	GCF_003856395.1	NZ_CP034111.1	GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp_48	RM__Type_I_REases_FAM_0.einsi_trimmed	48	defense-finder-models/RM/RM/RM_Type_I	GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	8.99999999999999e-256	847.6	0.993	0.978	4	1020	NA	GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp	GCF_003856395.1	NZ_CP034111.1	GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp_49	RM__Type_I_S_06	49	defense-finder-models/RM/RM/RM_Type_I	GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	434	1.6e-54	181.3	0.739	0.97	2	422	NA	GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp	GCF_003856395.1	NZ_CP034111.1	GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp_50	RM__Type_I_MTases_FAM_0	50	defense-finder-models/RM/RM/RM_Type_I	GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	505	2.6e-181	599.7	0.979	0.984	6	502	NA	GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp	GCF_003856395.1	NZ_CP034111.1	GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp_51	Gabija__GajA	51	defense-finder-models/DefenseFinder/Gabija/Gabija	GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp_Gabija_1	1	1	1	2	1	Gabija__GajA	mandatory	688	7.2e-126	417.2	0.989	0.999	1	687	NA		Gabija	Gabija	Defense
GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp	GCF_003856395.1	NZ_CP034111.1	GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp_52	Gabija__GajB_1	52	defense-finder-models/DefenseFinder/Gabija/Gabija	GCF_003856395.1_NZ_CP034111.1_dnaA0_rlmHplus1Mbp_Gabija_1	1	1	1	2	1	Gabija__GajB_1	mandatory	583	9.2e-85	281	0.933	0.966	8	570	NA		Gabija	Gabija	Defense
GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp	GCF_003856455.1	NZ_CP034115.1	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_48	RM__Type_I_REases_FAM_0.einsi_trimmed	48	defense-finder-models/RM/RM/RM_Type_I	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	6.1e-255	844.8	0.993	0.978	4	1020	NA	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_PrrC_3	RM	RM_Type_I	Defense
GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp	GCF_003856455.1	NZ_CP034115.1	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_49	RM__Type_I_S_06	49	defense-finder-models/RM/RM/RM_Type_I	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_S_01	mandatory	416	2.9e-57	190.4	0.739	0.969	2	404	NA	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_PrrC_3	RM	RM_Type_I	Defense
GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp	GCF_003856455.1	NZ_CP034115.1	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_50	RM__Type_I_MTases_FAM_0	50	defense-finder-models/RM/RM/RM_Type_I	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	505	6.5e-181	598.4	0.979	0.984	6	502	NA	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_PrrC_3	RM	RM_Type_I	Defense
GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp	GCF_003856455.1	NZ_CP034115.1	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_83	Nhi__Nhi	83	defense-finder-models/DefenseFinder/Nhi/Nhi	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_Nhi_2	1	1	1	1	1	Nhi__Nhi	mandatory	607	5.9e-158	522.1	0.998	0.806	1	489	NA		Nhi	Nhi	Defense
GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp	GCF_003856455.1	NZ_CP034115.1	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_95	Gabija__GajB_1	95	defense-finder-models/DefenseFinder/Gabija/Gabija	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_Gabija_1	1	1	1	2	1	Gabija__GajB_1	mandatory	583	9.3e-85	281	0.933	0.966	8	570	NA		Gabija	Gabija	Defense
GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp	GCF_003856455.1	NZ_CP034115.1	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_96	Gabija__GajA	96	defense-finder-models/DefenseFinder/Gabija/Gabija	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_Gabija_1	1	1	1	2	1	Gabija__GajA	mandatory	688	7.3e-126	417.2	0.989	0.999	1	687	NA		Gabija	Gabija	Defense
GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp	GCF_003856455.1	NZ_CP034115.1	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_97	RM__Type_I_MTases_FAM_0	97	defense-finder-models/RM/RM/RM_Type_I	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_RM_Type_I_6	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	505	2.7e-181	599.7	0.979	0.984	6	502	NA	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp	GCF_003856455.1	NZ_CP034115.1	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_99	RM__Type_I_S_06	99	defense-finder-models/RM/RM/RM_Type_I	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_RM_Type_I_6	1	1	1	3	1	RM__Type_I_S_01	mandatory	370	2.5e-47	157.7	0.643	0.965	2	358	NA	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp	GCF_003856455.1	NZ_CP034115.1	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_100	RM__Type_I_REases_FAM_0.einsi_trimmed	100	defense-finder-models/RM/RM/RM_Type_I	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_RM_Type_I_6	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	1.2e-255	847.2	0.993	0.978	4	1020	NA	GCF_003856455.1_NZ_CP034115.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp	GCF_006094375.1	NZ_CP035288.1	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_30	CoCoNut-I-B__I-B_CnuC	30	defense-finder-models/DefenseFinder/CoCoNut/CoCoNut_I-B	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_CoCoNut_I-B_3	1	1	1	3	1	CoCoNut-I-B__I-B_CnuC	mandatory	577	2.6e-189	627	0.836	0.997	1	575	NA		CoCoNut	CoCoNut_I-B	Defense
GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp	GCF_006094375.1	NZ_CP035288.1	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_31	CoCoNut-I-B__I-B_CnuB	31	defense-finder-models/DefenseFinder/CoCoNut/CoCoNut_I-B	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_CoCoNut_I-B_3	1	1	1	3	1	CoCoNut-I-B__I-B_CnuB	mandatory	635	1.4e-228	756.9	0.967	0.995	2	633	NA		CoCoNut	CoCoNut_I-B	Defense
GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp	GCF_006094375.1	NZ_CP035288.1	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_32	CoCoNut-I-B__I-B_CnuA	32	defense-finder-models/DefenseFinder/CoCoNut/CoCoNut_I-B	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_CoCoNut_I-B_3	1	1	1	3	1	CoCoNut-I-B__I-B_CnuA	mandatory	306	8.8e-50	165.9	0.888	0.99	1	303	NA		CoCoNut	CoCoNut_I-B	Defense
GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp	GCF_006094375.1	NZ_CP035288.1	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_44	RM__Type_I_REases_FAM_0.einsi_trimmed	44	defense-finder-models/RM/RM/RM_Type_I	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	8e-256	847.7	0.993	0.978	4	1020	NA	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp	GCF_006094375.1	NZ_CP035288.1	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_45	RM__Type_I_S_06	45	defense-finder-models/RM/RM/RM_Type_I	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_S_01	mandatory	401	3.5e-65	216.5	0.732	0.968	2	389	NA	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp	GCF_006094375.1	NZ_CP035288.1	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_46	RM__Type_I_MTases_FAM_0	46	defense-finder-models/RM/RM/RM_Type_I	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_RM_Type_I_5	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	505	1.6e-181	600.4	0.979	0.984	6	502	NA	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_PrrC_4	RM	RM_Type_I	Defense
GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp	GCF_006094375.1	NZ_CP035288.1	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_47	CBASS__Cyclase_new	47	defense-finder-models/DefenseFinder/CBASS/CBASS_I	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_CBASS_I_2	1	1	1	2	1	CBASS__Cyclase_SMODS	mandatory	325	1.9e-22	75.4	0.704	0.782	54	307	NA	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_CBASS_1	CBASS	CBASS_I	Defense
GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp	GCF_006094375.1	NZ_CP035288.1	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_48	CBASS__2TM_Gros	48	defense-finder-models/DefenseFinder/CBASS/CBASS_I	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_CBASS_I_2	1	1	1	2	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	183	1.3e-26	90	0.61	0.945	9	181	NA	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_CBASS_1	CBASS	CBASS_I	Defense
GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp	GCF_006094375.1	NZ_CP035288.1	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_465	RM_Type_II__Type_II_REase34	465	defense-finder-models/RM/RM/RM_Type_II	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_RM_Type_II_6	1	1	1	2	1	RM_Type_II__Type_II_REase01	mandatory	489	4e-70	233.1	0.936	0.992	3	487	NA		RM	RM_Type_II	Defense
GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp	GCF_006094375.1	NZ_CP035288.1	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_466	RM_Type_II__Type_II_MTases_FAM_22	466	defense-finder-models/RM/RM/RM_Type_II	GCF_006094375.1_NZ_CP035288.1_dnaA0_rlmHplus1Mbp_RM_Type_II_6	1	1	1	2	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	413	3.9e-197	650.9	0.99	0.956	2	396	NA		RM	RM_Type_II	Defense
GCF_006742205.1_NZ_AP019721.1_dnaA0_rlmHplus1Mbp	GCF_006742205.1	NZ_AP019721.1	GCF_006742205.1_NZ_AP019721.1_dnaA0_rlmHplus1Mbp_423	RM_Type_II__Type_II_REase34	423	defense-finder-models/RM/RM/RM_Type_II	GCF_006742205.1_NZ_AP019721.1_dnaA0_rlmHplus1Mbp_RM_Type_II_1	1	1	1	2	1	RM_Type_II__Type_II_REase01	mandatory	489	4e-70	233.1	0.936	0.992	3	487	NA	NA	RM	RM_Type_II	Defense
GCF_006742205.1_NZ_AP019721.1_dnaA0_rlmHplus1Mbp	GCF_006742205.1	NZ_AP019721.1	GCF_006742205.1_NZ_AP019721.1_dnaA0_rlmHplus1Mbp_424	RM_Type_II__Type_II_MTases_FAM_22	424	defense-finder-models/RM/RM/RM_Type_II	GCF_006742205.1_NZ_AP019721.1_dnaA0_rlmHplus1Mbp_RM_Type_II_1	1	1	1	2	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	413	3.9e-197	650.9	0.99	0.956	2	396	NA	NA	RM	RM_Type_II	Defense
GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp	GCF_009685135.1	NZ_CP045648.1	GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp_40	AbiG__AbiGii	40	defense-finder-models/DefenseFinder/AbiG/AbiG	GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp_AbiG_1	1	1	1	2	1	AbiG__AbiGii	mandatory	407	4.5e-08	28.4	0.849	0.83	44	381	NA		AbiG	AbiG	Defense
GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp	GCF_009685135.1	NZ_CP045648.1	GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp_41	AbiG__AbiGi	41	defense-finder-models/DefenseFinder/AbiG/AbiG	GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp_AbiG_1	1	1	1	2	1	AbiG__AbiGi	mandatory	271	5.7e-59	195.6	0.962	0.974	6	269	NA		AbiG	AbiG	Defense
GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp	GCF_009685135.1	NZ_CP045648.1	GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp_42	RM__Type_I_MTases_FAM_0	42	defense-finder-models/RM/RM/RM_Type_I	GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_MTases_FAM_0	mandatory	505	4e-181	599.2	0.98	0.986	5	502	NA	GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp	GCF_009685135.1	NZ_CP045648.1	GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp_43	RM__Type_I_S_51	43	defense-finder-models/RM/RM/RM_Type_I	GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_S_01	mandatory	428	4.8e-64	212.3	0.82	0.972	3	418	NA	GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp	GCF_009685135.1	NZ_CP045648.1	GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp_44	RM__Type_I_REases_FAM_0.einsi_trimmed	44	defense-finder-models/RM/RM/RM_Type_I	GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp_RM_Type_I_3	1	1	1	3	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1040	6.1e-256	848.2	0.993	0.978	4	1020	NA	GCF_009685135.1_NZ_CP045648.1_dnaA0_rlmHplus1Mbp_PrrC_2	RM	RM_Type_I	Defense
GCF_009769015.1_NZ_CP043841.1_dnaA0_rlmHplus1Mbp	GCF_009769015.1	NZ_CP043841.1	GCF_009769015.1_NZ_CP043841.1_dnaA0_rlmHplus1Mbp_24	CBASS__Cyclase_II	24	defense-finder-models/DefenseFinder/CBASS/CBASS_I	GCF_009769015.1_NZ_CP043841.1_dnaA0_rlmHplus1Mbp_CBASS_I_2	1	1	1	2	1	CBASS__Cyclase_SMODS	mandatory	461	3.4e-35	117.5	0.888	0.636	1	293	NA	GCF_009769015.1_NZ_CP043841.1_dnaA0_rlmHplus1Mbp_CBASS_1	CBASS	CBASS_I	Defense
GCF_009769015.1_NZ_CP043841.1_dnaA0_rlmHplus1Mbp	GCF_009769015.1	NZ_CP043841.1	GCF_009769015.1_NZ_CP043841.1_dnaA0_rlmHplus1Mbp_25	CBASS__Effector_2TM_Sa_NUDIX	25	defense-finder-models/DefenseFinder/CBASS/CBASS_I	GCF_009769015.1_NZ_CP043841.1_dnaA0_rlmHplus1Mbp_CBASS_I_2	1	1	1	2	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	307	2.2e-72	238.9	0.995	0.655	85	285	NA	GCF_009769015.1_NZ_CP043841.1_dnaA0_rlmHplus1Mbp_CBASS_1	CBASS	CBASS_I	Defense
